age,income,city,bought
56,49496,Delhi,0
36,99770,Chennai,1
48,99728,Delhi,1
34,75384,Mumbai,1
63,91238,Chennai,1
58,75769,Bangalore,1
61,134019,Mumbai,1
27,28007,Mumbai,0
23,148523,Chennai,0
62,43180,Chennai,0
45,72823,Mumbai,1
51,43610,Bangalore,0
43,95611,Bangalore,1
34,137500,Hyderabad,1
28,119451,Chennai,1
60,41847,Bangalore,0
18,30163,Delhi,0
62,140419,Mumbai,1
19,96578,Chennai,0
60,31505,Delhi,0
37,112364,Chennai,1
19,66894,Delhi,0
55,28157,Hyderabad,0
39,61674,Mumbai,1
27,89947,Delhi,1
43,110419,Mumbai,1
64,32473,Mumbai,0
33,66978,Chennai,1
59,144219,Mumbai,1
42,103416,Mumbai,1
18,36719,Delhi,0
21,119684,Delhi,0
55,31870,Hyderabad,0
56,102154,Mumbai,1
22,97488,Chennai,0
51,39936,Delhi,0
37,136884,Hyderabad,1
20,47739,Hyderabad,0
59,149302,Mumbai,1
39,116621,Bangalore,1
22,68922,Hyderabad,0
56,124090,Mumbai,1
57,114514,Delhi,1
57,121940,Mumbai,1
21,146040,Bangalore,0
63,53917,Chennai,0
44,80665,Delhi,1
33,125966,Chennai,1
43,47333,Hyderabad,0
59,28241,Hyderabad,0
23,43393,Mumbai,0
61,108255,Chennai,1
51,33752,Bangalore,0
54,64727,Chennai,1
62,58611,Chennai,0
18,139270,Bangalore,0
63,53873,Delhi,0
23,29762,Bangalore,0
61,96890,Mumbai,1
61,127204,Mumbai,1
18,137986,Hyderabad,0
45,90168,Mumbai,1
56,83702,Hyderabad,1
50,63039,Mumbai,1
24,98098,Hyderabad,0
25,122910,Bangalore,0
26,112459,Chennai,1
56,55511,Chennai,0
44,121134,Bangalore,1
59,28772,Delhi,0
43,131469,Chennai,1
45,87775,Delhi,1
50,89912,Chennai,1
43,138997,Mumbai,1
60,94569,Hyderabad,1
31,78630,Mumbai,1
45,96401,Hyderabad,1
60,112394,Bangalore,1
19,36505,Chennai,0
58,46163,Chennai,0
43,47530,Hyderabad,0
28,49127,Chennai,0
45,82013,Chennai,1
50,133894,Hyderabad,1
18,99694,Mumbai,0
46,109355,Chennai,1
23,149466,Chennai,0
38,47152,Mumbai,0
53,145163,Hyderabad,1
61,141915,Hyderabad,1
56,25088,Chennai,0
36,101124,Hyderabad,1
33,130961,Bangalore,1
54,95183,Delhi,1
26,67396,Bangalore,1
57,87471,Chennai,1
47,44961,Chennai,0
38,104070,Chennai,1
42,63847,Delhi,1
53,134917,Mumbai,1
53,73412,Hyderabad,1
19,66561,Delhi,0
22,145383,Bangalore,0
25,126345,Chennai,0
24,141908,Chennai,0
39,88287,Hyderabad,1
55,49703,Hyderabad,0
22,149963,Mumbai,0
55,149387,Bangalore,1
43,70995,Delhi,1
52,94845,Chennai,1
23,109972,Delhi,0
37,93889,Chennai,1
20,32350,Bangalore,0
20,25571,Hyderabad,0
29,59326,Bangalore,0
56,117275,Mumbai,1
51,149242,Chennai,1
53,134480,Chennai,1
40,108814,Chennai,1
21,107111,Mumbai,0
59,27183,Mumbai,0
55,50713,Delhi,0
25,38326,Mumbai,0
39,108049,Delhi,1
22,109377,Hyderabad,0
43,134525,Delhi,1
49,61075,Mumbai,1
54,123859,Delhi,1
43,111712,Hyderabad,1
40,44560,Mumbai,0
28,54761,Mumbai,0
44,104262,Mumbai,1
25,108098,Hyderabad,0
19,75389,Mumbai,0
20,26787,Chennai,0
58,50633,Delhi,0
26,131481,Bangalore,1
29,143580,Chennai,1
59,118137,Chennai,1
26,59021,Hyderabad,0
46,72642,Mumbai,1
48,148888,Bangalore,1
19,116394,Bangalore,0
49,140884,Delhi,1
59,124960,Bangalore,1
37,76252,Hyderabad,1
41,143134,Chennai,1
61,126839,Chennai,1
34,31514,Chennai,0
52,143386,Chennai,1
31,72433,Bangalore,1
34,148174,Bangalore,1
32,58342,Bangalore,0
64,33596,Bangalore,0
42,110893,Chennai,1
53,95314,Chennai,1
40,146566,Hyderabad,1
30,112327,Bangalore,1
50,50991,Bangalore,0
53,122178,Mumbai,1
60,148178,Bangalore,1
59,96700,Chennai,1
58,45974,Chennai,0
49,53289,Chennai,0
43,133772,Bangalore,1
51,66050,Mumbai,1
27,28840,Chennai,0
48,72830,Hyderabad,1
48,25599,Hyderabad,0
56,63106,Mumbai,1
28,126336,Chennai,1
57,98512,Mumbai,1
60,133674,Bangalore,1
37,56962,Chennai,0
56,115506,Bangalore,1
52,29151,Bangalore,0
19,125028,Bangalore,0
38,129819,Delhi,1
41,119467,Delhi,1
56,47920,Hyderabad,0
35,77545,Chennai,1
28,121051,Delhi,1
21,85015,Mumbai,0
35,47572,Hyderabad,0
30,99336,Delhi,1
62,86268,Chennai,1
32,144888,Chennai,1
27,135695,Hyderabad,1
38,60342,Bangalore,1
60,107429,Delhi,1
33,98692,Delhi,1
22,80274,Mumbai,0
39,98281,Bangalore,1
25,71445,Delhi,0
61,42387,Delhi,0
37,70022,Delhi,1
60,49247,Hyderabad,0
24,65848,Mumbai,0
39,54750,Delhi,0
26,144125,Chennai,1
56,59710,Mumbai,0
32,123382,Chennai,1
57,137521,Bangalore,1
30,35311,Delhi,0
25,43643,Mumbai,0
60,71215,Hyderabad,1
19,61014,Mumbai,0
43,71919,Mumbai,1
47,132100,Bangalore,1
27,97267,Chennai,1
61,74847,Mumbai,1
60,70081,Delhi,1
62,31699,Hyderabad,0
41,89999,Mumbai,1
51,50223,Hyderabad,0
63,113722,Bangalore,1
40,63345,Bangalore,1
23,59018,Chennai,0
20,129619,Hyderabad,0
58,35593,Hyderabad,0
32,67490,Delhi,1
23,87473,Bangalore,0
40,133632,Bangalore,1
38,124064,Mumbai,1
62,84474,Delhi,1
44,42788,Chennai,0
29,96279,Delhi,1
44,84720,Mumbai,1
33,82968,Bangalore,1
42,37513,Mumbai,0
23,112529,Bangalore,0
48,74093,Chennai,1
64,119622,Mumbai,1
45,58728,Delhi,0
29,123730,Chennai,1
19,92331,Bangalore,0
51,40535,Hyderabad,0
59,82943,Chennai,1
28,26850,Hyderabad,0
57,147278,Delhi,1
45,99844,Mumbai,1
23,104102,Chennai,0
33,27644,Mumbai,0
57,103343,Bangalore,1
22,82124,Chennai,0
21,65732,Bangalore,0
20,118359,Bangalore,0
64,105680,Hyderabad,1
52,43722,Mumbai,0
61,117261,Chennai,1
46,54827,Delhi,0
29,149815,Mumbai,1
35,127451,Mumbai,1
51,145554,Hyderabad,1
51,30043,Bangalore,0
50,70109,Delhi,1
60,63240,Mumbai,1
21,44038,Bangalore,0
56,131942,Mumbai,1
43,64030,Bangalore,1
20,137593,Mumbai,0
53,48029,Mumbai,0
24,57285,Bangalore,0
26,86784,Bangalore,1
41,82876,Chennai,1
47,49222,Hyderabad,0
57,33378,Delhi,0
63,68415,Bangalore,1
55,28182,Bangalore,0
58,58916,Mumbai,0
23,93332,Mumbai,0
59,64210,Mumbai,1
45,140727,Hyderabad,1
41,54494,Delhi,0
20,114872,Mumbai,0
60,101710,Chennai,1
48,40558,Delhi,0
38,27070,Chennai,0
27,114564,Hyderabad,1
25,149351,Chennai,0
56,41581,Chennai,0
39,131023,Delhi,1
46,53000,Mumbai,0
50,39620,Chennai,0
27,114824,Hyderabad,1
23,122470,Delhi,0
64,90984,Chennai,1
32,132491,Hyderabad,1
27,45543,Delhi,0
55,97082,Mumbai,1
43,99344,Delhi,1
38,83019,Mumbai,1
61,85359,Chennai,1
48,39930,Delhi,0
40,42944,Hyderabad,0
50,114449,Chennai,1
49,25128,Chennai,0
59,63275,Bangalore,1
56,122056,Hyderabad,1
64,35613,Bangalore,0
30,32402,Bangalore,0
35,66654,Delhi,1
18,131019,Mumbai,0
18,42161,Chennai,0
65,130764,Hyderabad,1
33,98460,Chennai,1
53,105336,Delhi,1
31,122619,Bangalore,1
58,70379,Delhi,1
28,102915,Bangalore,1
50,77398,Chennai,1
43,31190,Mumbai,0
59,127119,Delhi,1
35,26115,Hyderabad,0
64,128373,Mumbai,1
35,78488,Chennai,1
61,70611,Bangalore,1
58,34018,Hyderabad,0
63,119843,Mumbai,1
33,128390,Chennai,1
52,91189,Delhi,1
20,34898,Mumbai,0
53,112166,Mumbai,1
46,47612,Delhi,0
21,139209,Bangalore,0
24,56940,Mumbai,0
35,74190,Delhi,1
24,96498,Bangalore,0
28,44516,Delhi,0
24,55804,Hyderabad,0
60,96683,Mumbai,1
41,129345,Mumbai,1
29,29132,Hyderabad,0
65,50819,Delhi,0
61,75690,Hyderabad,1
25,119852,Chennai,0
32,79438,Delhi,1
33,95447,Hyderabad,1
61,112499,Delhi,1
59,147999,Chennai,1
33,121767,Chennai,1
56,26655,Chennai,0
65,91883,Hyderabad,1
63,65141,Chennai,1
45,88195,Mumbai,1
20,30602,Delhi,0
40,41960,Delhi,0
34,116586,Delhi,1
21,87113,Delhi,0
47,39960,Chennai,0
33,60257,Hyderabad,1
41,139211,Delhi,1
59,112987,Hyderabad,1
56,67027,Delhi,1
29,53402,Chennai,0
18,94348,Bangalore,0
23,125237,Delhi,0
55,123759,Delhi,1
57,59711,Bangalore,0
41,59018,Bangalore,0
44,104365,Chennai,1
27,105849,Chennai,1
40,69358,Chennai,1
25,103648,Mumbai,0
47,81070,Chennai,1
23,55975,Chennai,0
46,121254,Delhi,1
62,123991,Hyderabad,1
50,79430,Mumbai,1
45,56525,Hyderabad,0
40,77532,Delhi,1
26,122279,Chennai,1
42,146066,Chennai,1
52,53673,Delhi,0
41,72638,Chennai,1
31,85131,Delhi,1
30,96364,Hyderabad,1
48,122968,Bangalore,1
20,46741,Mumbai,0
31,115097,Bangalore,1
60,74909,Delhi,1
37,63944,Chennai,1
42,48056,Chennai,0
45,51842,Mumbai,0
18,63909,Delhi,0
22,130583,Chennai,0
44,127122,Delhi,1
61,64084,Mumbai,1
58,112941,Delhi,1
41,49322,Bangalore,0
50,54722,Delhi,0
56,77007,Hyderabad,1
65,80246,Mumbai,1
44,59331,Chennai,0
19,135325,Bangalore,0
42,66050,Chennai,1
52,99105,Chennai,1
55,91914,Chennai,1
19,53370,Chennai,0
53,98234,Mumbai,1
18,28710,Bangalore,0
52,53821,Chennai,0
61,104082,Mumbai,1
43,120543,Mumbai,1
62,135485,Delhi,1
40,100583,Mumbai,1
65,149792,Mumbai,1
63,149261,Hyderabad,1
25,111680,Mumbai,0
48,147557,Delhi,1
42,68231,Hyderabad,1
32,61721,Delhi,1
20,143992,Bangalore,0
21,74429,Mumbai,0
55,37345,Delhi,0
52,84200,Mumbai,1
26,92313,Mumbai,1
35,87890,Delhi,1
51,50241,Delhi,0
23,95316,Delhi,0
46,116294,Hyderabad,1
43,110459,Delhi,1
48,68865,Chennai,1
51,105323,Hyderabad,1
59,58035,Hyderabad,0
48,142229,Bangalore,1
55,105517,Chennai,1
57,103678,Delhi,1
38,46132,Mumbai,0
24,89268,Delhi,0
25,61589,Hyderabad,0
44,128616,Bangalore,1
44,71654,Hyderabad,1
65,37441,Hyderabad,0
57,95062,Delhi,1
18,81710,Delhi,0
49,52690,Bangalore,0
44,137927,Mumbai,1
24,78468,Mumbai,0
24,47041,Hyderabad,0
47,73040,Bangalore,1
46,132213,Mumbai,1
65,138604,Chennai,1
24,79860,Hyderabad,0
37,104796,Chennai,1
31,88963,Hyderabad,1
50,34310,Delhi,0
54,134993,Mumbai,1
51,136797,Hyderabad,1
59,101121,Hyderabad,1
21,76375,Hyderabad,0
28,116448,Delhi,1
25,125087,Mumbai,0
59,132911,Delhi,1
49,35074,Chennai,0
49,70620,Mumbai,1
61,116174,Mumbai,1
25,75989,Mumbai,0
62,50489,Chennai,0
25,130163,Mumbai,0
22,86630,Hyderabad,0
51,68178,Bangalore,1
55,29801,Delhi,0
37,115340,Hyderabad,1
21,56807,Chennai,0
61,46409,Hyderabad,0
40,123269,Bangalore,1
41,92618,Bangalore,1
50,54479,Bangalore,0
62,80194,Mumbai,1
61,103341,Hyderabad,1
53,124418,Delhi,1
27,88154,Bangalore,1
64,53551,Hyderabad,0
58,45201,Mumbai,0
38,126868,Bangalore,1
24,82402,Bangalore,0
22,134265,Hyderabad,0
62,121962,Mumbai,1
38,98092,Delhi,1
58,121869,Bangalore,1
49,138724,Chennai,1
29,143568,Delhi,1
63,48880,Mumbai,0
43,131312,Delhi,1
25,116254,Hyderabad,0
43,55575,Hyderabad,0
56,59225,Bangalore,0
34,37801,Mumbai,0
64,126261,Hyderabad,1
34,66725,Mumbai,1
24,66150,Chennai,0
31,126709,Delhi,1
56,56766,Delhi,0
48,103356,Chennai,1
51,111701,Bangalore,1
57,31047,Hyderabad,0
45,116195,Bangalore,1
41,140596,Hyderabad,1
52,85924,Mumbai,1
58,61381,Delhi,1
53,123206,Hyderabad,1
56,138540,Mumbai,1
62,39104,Chennai,0
48,108368,Mumbai,1
39,110308,Delhi,1
44,77489,Hyderabad,1
22,33721,Mumbai,0
31,106487,Chennai,1
30,147461,Chennai,1
46,28772,Chennai,0
62,42836,Delhi,0
48,111096,Mumbai,1
63,63500,Delhi,1
63,145570,Mumbai,1
37,42380,Mumbai,0
59,47378,Bangalore,0
24,115222,Hyderabad,0
51,140285,Mumbai,1
21,78974,Mumbai,0
29,121143,Mumbai,1
45,65982,Bangalore,1
18,37339,Hyderabad,0
24,110041,Bangalore,0
36,60186,Mumbai,1
36,124716,Hyderabad,1
35,45355,Delhi,0
28,115849,Bangalore,1
33,130973,Bangalore,1
18,116449,Hyderabad,0
37,82569,Chennai,1
40,116953,Delhi,1
25,112596,Hyderabad,0
45,111162,Delhi,1
39,79595,Bangalore,1
18,105306,Hyderabad,0
36,38506,Bangalore,0
49,71078,Mumbai,1
57,95667,Hyderabad,1
63,33513,Mumbai,0
47,30102,Bangalore,0
37,133896,Mumbai,1
37,134939,Bangalore,1
23,114702,Hyderabad,0
21,91659,Mumbai,0
42,137732,Delhi,1
60,143203,Delhi,1
19,109279,Mumbai,0
38,75243,Bangalore,1
57,60018,Mumbai,1
65,100747,Hyderabad,1
29,29618,Mumbai,0
33,87951,Chennai,1
63,75017,Chennai,1
55,112027,Chennai,1
56,47710,Mumbai,0
54,70478,Mumbai,1
32,95419,Chennai,1
23,99538,Bangalore,0
23,134414,Delhi,0
58,132835,Hyderabad,1
30,104800,Delhi,1
57,128946,Mumbai,1
37,41622,Bangalore,0
59,107696,Mumbai,1
36,25288,Chennai,0
45,113257,Mumbai,1
50,122606,Mumbai,1
35,78754,Mumbai,1
30,130637,Bangalore,1
61,92815,Hyderabad,1
56,55156,Mumbai,0
34,52353,Chennai,0
41,38438,Hyderabad,0
42,82170,Hyderabad,1
34,120899,Delhi,1
50,81971,Bangalore,1
36,48033,Bangalore,0
33,120349,Hyderabad,1
29,75294,Hyderabad,1
26,97677,Bangalore,1
39,27729,Chennai,0
35,51765,Bangalore,0
19,100709,Bangalore,0
28,124499,Hyderabad,1
58,143413,Hyderabad,1
57,73918,Hyderabad,1
35,140230,Chennai,1
58,138459,Delhi,1
33,99621,Chennai,1
56,139507,Chennai,1
36,67828,Mumbai,1
38,103766,Delhi,1
48,78065,Bangalore,1
20,58897,Chennai,0
25,130194,Hyderabad,0
51,51399,Delhi,0
20,124879,Hyderabad,0
55,69593,Bangalore,1
26,97152,Hyderabad,1
47,52822,Bangalore,0
36,121937,Hyderabad,1
59,77686,Chennai,1
51,81837,Chennai,1
46,102207,Hyderabad,1
57,100941,Bangalore,1
47,27149,Chennai,0
62,38958,Chennai,0
62,136850,Delhi,1
45,101577,Delhi,1
23,135923,Bangalore,0
57,82712,Delhi,1
23,28449,Mumbai,0
51,59171,Chennai,0
24,69134,Chennai,0
48,133693,Bangalore,1
44,81640,Bangalore,1
18,110540,Bangalore,0
22,96148,Hyderabad,0
45,148690,Delhi,1
61,37572,Chennai,0
49,111794,Bangalore,1
34,98790,Mumbai,1
31,62235,Mumbai,1
41,105045,Chennai,1
54,92780,Bangalore,1
19,140729,Bangalore,0
38,124545,Delhi,1
59,68925,Chennai,1
44,137311,Hyderabad,1
32,88500,Bangalore,1
37,30971,Mumbai,0
63,123224,Bangalore,1
29,129255,Hyderabad,1
45,34450,Chennai,0
62,95393,Hyderabad,1
28,142900,Bangalore,1
46,41301,Bangalore,0
20,135688,Mumbai,0
39,32300,Mumbai,0
52,67431,Chennai,1
45,122592,Mumbai,1
42,139628,Bangalore,1
50,128492,Delhi,1
58,78906,Mumbai,1
51,109780,Bangalore,1
54,57046,Chennai,0
53,138793,Delhi,1
60,75510,Mumbai,1
38,92128,Bangalore,1
32,27483,Delhi,0
19,125896,Delhi,0
27,82576,Hyderabad,1
54,74462,Hyderabad,1
39,36017,Hyderabad,0
59,52314,Delhi,0
36,109240,Hyderabad,1
41,44323,Chennai,0
47,70911,Hyderabad,1
42,124481,Chennai,1
21,141855,Mumbai,0
42,67932,Chennai,1
27,31764,Mumbai,0
65,80372,Mumbai,1
34,64851,Bangalore,1
31,107426,Hyderabad,1
34,77817,Hyderabad,1
56,74482,Mumbai,1
32,38756,Hyderabad,0
22,113377,Mumbai,0
30,54143,Bangalore,0
46,114080,Chennai,1
23,87492,Delhi,0
46,140709,Mumbai,1
25,141117,Chennai,0
37,61692,Bangalore,1
47,85496,Chennai,1
29,113500,Chennai,1
26,75872,Mumbai,1
43,83261,Hyderabad,1
38,116307,Delhi,1
50,105511,Hyderabad,1
56,89013,Chennai,1
34,127702,Chennai,1
41,105383,Bangalore,1
61,62598,Mumbai,1
36,135010,Hyderabad,1
63,68815,Mumbai,1
55,71418,Mumbai,1
46,123291,Chennai,1
34,140104,Delhi,1
33,87416,Chennai,1
47,80036,Hyderabad,1
48,61882,Delhi,1
34,139310,Mumbai,1
19,138583,Chennai,0
44,86242,Bangalore,1
23,65386,Hyderabad,0
46,70971,Mumbai,1
37,36569,Delhi,0
38,123878,Chennai,1
31,110424,Mumbai,1
21,106525,Hyderabad,0
21,128385,Delhi,0
59,119060,Delhi,1
54,136556,Bangalore,1
65,29390,Chennai,0
41,77222,Bangalore,1
64,91353,Mumbai,1
33,122630,Bangalore,1
64,59523,Bangalore,0
33,93856,Bangalore,1
59,111143,Chennai,1
41,57243,Bangalore,0
29,144772,Mumbai,1
61,42056,Chennai,0
45,29180,Delhi,0
20,59108,Chennai,0
19,137127,Hyderabad,0
65,35312,Delhi,0
21,121418,Mumbai,0
37,101665,Bangalore,1
44,35196,Delhi,0
56,115365,Hyderabad,1
50,99409,Hyderabad,1
65,77311,Bangalore,1
23,36372,Hyderabad,0
24,114502,Bangalore,0
50,53185,Chennai,0
35,77663,Chennai,1
22,65889,Bangalore,0
48,83809,Chennai,1
23,91941,Chennai,0
50,88813,Delhi,1
35,119443,Chennai,1
64,101487,Chennai,1
43,112977,Chennai,1
53,141056,Mumbai,1
63,105492,Delhi,1
65,73872,Mumbai,1
41,77968,Bangalore,1
56,101830,Bangalore,1
19,94042,Hyderabad,0
22,61205,Mumbai,0
62,55496,Mumbai,0
18,120681,Mumbai,0
54,117323,Mumbai,1
49,80418,Bangalore,1
19,66359,Bangalore,0
48,114182,Mumbai,1
57,95127,Chennai,1
29,144881,Mumbai,1
22,58210,Delhi,0
40,33812,Mumbai,0
23,94721,Chennai,0
42,29224,Bangalore,0
49,65308,Chennai,1
33,52946,Hyderabad,0
55,134839,Delhi,1
34,84478,Hyderabad,1
39,46975,Bangalore,0
47,64220,Bangalore,1
26,25349,Mumbai,0
38,104391,Bangalore,1
36,38515,Delhi,0
65,139525,Mumbai,1
64,54613,Hyderabad,0
48,109559,Mumbai,1
40,35759,Hyderabad,0
65,114385,Chennai,1
44,65644,Chennai,1
48,64642,Delhi,1
31,36819,Mumbai,0
41,35007,Hyderabad,0
61,49628,Delhi,0
27,71575,Hyderabad,1
41,50637,Bangalore,0
44,126246,Bangalore,1
52,131786,Delhi,1
40,52530,Hyderabad,0
51,126688,Hyderabad,1
41,108584,Mumbai,1
62,40588,Chennai,0
53,103946,Bangalore,1
39,139927,Hyderabad,1
57,32587,Hyderabad,0
51,64791,Delhi,1
28,97613,Chennai,1
39,72317,Hyderabad,1
25,74386,Chennai,0
40,124339,Hyderabad,1
29,53197,Hyderabad,0
31,148530,Delhi,1
55,53880,Bangalore,0
52,124903,Hyderabad,1
23,96792,Delhi,0
64,32272,Mumbai,0
52,33523,Bangalore,0
42,49782,Bangalore,0
26,117219,Hyderabad,1
29,65862,Mumbai,1
24,115326,Hyderabad,0
41,100265,Chennai,1
65,135255,Mumbai,1
21,135155,Hyderabad,0
65,146076,Delhi,1
29,33298,Hyderabad,0
38,45281,Chennai,0
30,63691,Delhi,1
23,63760,Chennai,0
23,50774,Mumbai,0
23,68560,Bangalore,0
41,50660,Delhi,0
22,67038,Mumbai,0
20,49878,Delhi,0
37,63906,Delhi,1
46,82796,Hyderabad,1
23,113043,Delhi,0
21,105824,Chennai,0
41,105466,Hyderabad,1
37,111985,Bangalore,1
38,84849,Chennai,1
65,135023,Chennai,1
33,123213,Bangalore,1
38,141175,Bangalore,1
25,127640,Hyderabad,0
65,49086,Hyderabad,0
55,37881,Mumbai,0
44,148045,Hyderabad,1
56,59983,Bangalore,0
27,32218,Chennai,0
37,114710,Delhi,1
57,145240,Delhi,1
19,79965,Delhi,0
62,123069,Chennai,1
59,74877,Hyderabad,1
23,27263,Delhi,0
62,120251,Hyderabad,1
58,42355,Mumbai,0
60,57775,Mumbai,0
65,41187,Chennai,0
52,43532,Chennai,0
50,146248,Mumbai,1
27,115048,Delhi,1
58,131240,Chennai,1
40,146617,Chennai,1
28,110247,Chennai,1
57,99511,Chennai,1
27,28994,Hyderabad,0
30,107762,Bangalore,1
49,100095,Delhi,1
65,25508,Delhi,0
40,99541,Mumbai,1
26,111776,Bangalore,1
49,41974,Mumbai,0
53,107221,Chennai,1
21,117203,Mumbai,0
28,44106,Delhi,0
20,109592,Chennai,0
35,98250,Bangalore,1
57,89663,Mumbai,1
34,130521,Mumbai,1
53,85696,Delhi,1
27,104961,Bangalore,1
23,63697,Bangalore,0
29,143091,Delhi,1
39,113721,Hyderabad,1
59,28023,Mumbai,0
58,149220,Hyderabad,1
43,27088,Chennai,0
20,62753,Hyderabad,0
19,47741,Mumbai,0
34,26676,Chennai,0
40,136043,Bangalore,1
48,59536,Chennai,0
43,115779,Hyderabad,1
39,30460,Hyderabad,0
19,58708,Delhi,0
58,90886,Hyderabad,1
50,68316,Chennai,1
43,115152,Bangalore,1
31,29623,Delhi,0
42,68152,Bangalore,1
45,130546,Mumbai,1
32,92478,Hyderabad,1
49,94578,Hyderabad,1
50,83038,Chennai,1
40,80780,Hyderabad,1
57,133735,Mumbai,1
22,52001,Chennai,0
60,31876,Chennai,0
59,41774,Mumbai,0
55,28018,Delhi,0
24,129774,Mumbai,0
53,75094,Delhi,1
35,88175,Hyderabad,1
35,112216,Chennai,1
23,123784,Hyderabad,0
57,27021,Mumbai,0
50,27185,Mumbai,0
39,40892,Bangalore,0
51,101921,Bangalore,1
64,57229,Hyderabad,0
28,149615,Hyderabad,1
36,65375,Delhi,1
55,118231,Delhi,1
34,85240,Hyderabad,1
64,31262,Bangalore,0
32,65321,Chennai,1
26,98504,Mumbai,1
55,71977,Delhi,1
65,78587,Chennai,1
31,108834,Delhi,1
54,68434,Mumbai,1
26,111180,Chennai,1
49,26025,Hyderabad,0
34,138315,Hyderabad,1
51,77954,Hyderabad,1
65,125954,Chennai,1
39,74807,Mumbai,1
55,141774,Mumbai,1
41,126488,Hyderabad,1
60,49323,Mumbai,0
51,143781,Mumbai,1
63,95322,Delhi,1
25,94067,Mumbai,0
27,57174,Bangalore,0
31,30470,Chennai,0
50,92402,Bangalore,1
45,95146,Bangalore,1
61,148485,Chennai,1
49,143836,Chennai,1
58,89908,Hyderabad,1
19,105060,Chennai,0
35,67460,Hyderabad,1
32,87866,Bangalore,1
64,61795,Hyderabad,1
38,133914,Hyderabad,1
48,68872,Mumbai,1
23,55284,Bangalore,0
58,51301,Delhi,0
48,67254,Bangalore,1
61,128191,Bangalore,1
56,107379,Mumbai,1
50,116753,Hyderabad,1
49,60984,Hyderabad,1
63,84946,Bangalore,1
23,114893,Delhi,0
63,108376,Bangalore,1
51,75563,Mumbai,1
45,83164,Bangalore,1
25,134973,Delhi,0
57,106109,Chennai,1
45,58708,Bangalore,0
32,60156,Hyderabad,1
44,71608,Bangalore,1
22,125598,Bangalore,0
59,82125,Bangalore,1
25,105134,Chennai,0
46,94387,Hyderabad,1
45,56140,Delhi,0
21,99150,Mumbai,0
40,121521,Hyderabad,1
29,32998,Delhi,0
43,127797,Mumbai,1
20,36254,Bangalore,0
54,87311,Mumbai,1
29,145843,Bangalore,1
27,41548,Hyderabad,0
35,124526,Hyderabad,1
65,53176,Bangalore,0
60,103669,Mumbai,1
48,75013,Chennai,1
53,31398,Hyderabad,0
58,93144,Bangalore,1
45,110839,Delhi,1
23,130442,Hyderabad,0
20,60991,Delhi,0
31,50760,Bangalore,0
53,25656,Delhi,0
39,139093,Mumbai,1
46,123009,Mumbai,1
41,129144,Hyderabad,1
43,77460,Chennai,1
24,146706,Bangalore,0
38,59237,Bangalore,0
44,140441,Delhi,1
40,57118,Hyderabad,0
27,141981,Chennai,1
20,105616,Chennai,0
49,137170,Bangalore,1
65,133094,Chennai,1
58,116817,Mumbai,1
49,42830,Delhi,0
58,68615,Mumbai,1
43,146265,Bangalore,1
57,100154,Delhi,1
24,103551,Mumbai,0
63,94561,Bangalore,1
44,83254,Mumbai,1
50,72766,Delhi,1
28,36205,Bangalore,0
38,119719,Mumbai,1
53,57230,Delhi,0
61,90159,Chennai,1
39,139655,Bangalore,1
53,43187,Delhi,0
28,75630,Mumbai,1
44,59055,Mumbai,0
56,73598,Chennai,1
48,109062,Hyderabad,1
35,62823,Chennai,1
18,83433,Hyderabad,0
57,126811,Delhi,1
48,133807,Bangalore,1
23,112333,Hyderabad,0
62,99647,Delhi,1
56,91174,Delhi,1
47,88343,Bangalore,1
41,33981,Mumbai,0
54,113812,Bangalore,1
37,37579,Bangalore,0
56,127334,Mumbai,1
39,52001,Delhi,0
45,145278,Bangalore,1
57,95975,Mumbai,1
51,124527,Mumbai,1
51,127317,Bangalore,1
60,99758,Chennai,1
35,82668,Chennai,1
45,70941,Chennai,1
38,101329,Delhi,1
48,27456,Bangalore,0
38,64713,Hyderabad,1
34,110018,Mumbai,1
58,134490,Bangalore,1
32,125379,Chennai,1
52,86702,Chennai,1
24,69077,Chennai,0
54,47901,Mumbai,0
64,25350,Hyderabad,0
35,125621,Hyderabad,1
21,88815,Chennai,0
62,56587,Bangalore,0
25,70321,Mumbai,0
41,102822,Chennai,1
47,41382,Delhi,0
60,31257,Delhi,0
25,149485,Bangalore,0
59,58064,Chennai,0
47,137565,Mumbai,1
36,105551,Bangalore,1
33,111928,Delhi,1
60,59395,Hyderabad,0
48,42497,Mumbai,0
40,148546,Bangalore,1
47,90599,Bangalore,1
43,58365,Delhi,0
32,69906,Bangalore,1
59,120843,Chennai,1
37,37482,Chennai,0
52,68096,Bangalore,1
47,53048,Hyderabad,0
60,66166,Mumbai,1
33,137814,Mumbai,1
52,73066,Bangalore,1
40,97441,Delhi,1
61,123287,Hyderabad,1
40,88698,Hyderabad,1
37,134165,Chennai,1
41,146630,Hyderabad,1
24,110671,Chennai,0
43,30807,Mumbai,0
51,126372,Bangalore,1
58,108922,Delhi,1
30,78810,Mumbai,1
33,52971,Bangalore,0
46,25246,Bangalore,0
19,85950,Delhi,0
34,77487,Hyderabad,1
46,108047,Delhi,1
34,120621,Chennai,1
60,102315,Chennai,1
64,131084,Mumbai,1
36,41316,Hyderabad,0
40,118538,Bangalore,1
54,69570,Delhi,1
51,118437,Mumbai,1
49,148054,Bangalore,1
41,118570,Chennai,1
